CrashFactId,DateTime,Address,Latitude,Longitude,Mode,VehicleDamage,Weather1,Weather2,Lighting1,Lighting2,RoadSurf1,RoadSurf2,RoadCond1,RoadCond2,Mov1,Mov2,CollType1,CollType2,ExtText
20230617000001,2023-06-17 23:30:00,"3376 19th St, San Francisco, San Francisco, CA, 94110",37.7258003,-122.4748479,AUTONOMOUS,NONE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,STOPPED,OTHER,OTHER,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling westbound on 19th Street between Capp Street and Mission Street. The Cruise AV slowed to a stop due to a pedestrian on a scooter who entered the lane of traffic in front of the AV and started proceeding in circles. Shortly thereafter, the pedestrian approached the stopped Cruise AV, placed the scooter on the ground in front of the Cruise AV’s front passenger side tire, and walked away off the roadway. After the pedestrian left, the Cruise AV attempted to proceed forward and made contact with the abandoned scooter. There were no damages to the Cruise AV and there were no reported injuries."
20230615004001,2023-06-15 09:36:00,"3164 Sacramento St, San Francisco, San Francisco, CA, 94115",37.788573,-122.4450971,AUTONOMOUS,MAJOR,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,DRY,DRY,OTHER,OTHER,PROCEEDING STRAIGHT,STOPPED,SIDE SWIPE,REAR END,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling eastbound on Sacramento Street between Lyon Street and Baker Street. The Cruise AV approached a motorized articulating boom lift (“ABL”), which was stopped in the Cruise AV’s lane of travel. As the Cruise AV began to maneuver around and to the left of the ABL, the Cruise AV made contact with the arm of the ABL, which was elevated above the roadway. This caused damage to the Cruise AV’s roof Lidar assembly. There were no reported injuries."
20230611009001,2023-06-11 15:44:00,"Santiago Street near 42nd Avenue, San Francisco, San Francisco, CA, 94116",37.7443523,-122.4887032,AUTONOMOUS,MINOR,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On June 11, 2023 at 3:44 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger car on Santiago Street near 42nd Avenue.

The Waymo AV was parallel parked along the curb on eastbound Santiago Street when a passenger car pulled up behind the Waymo AV. The front of the passenger car made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage. 
"
20230609004001,2023-06-09 22:22:00,"2181 Harrison St, San Francisco, San Francisco, CA, 94110",37.7621075,-122.4126158,AUTONOMOUS,MINOR,CLOUDY,CLOUDY,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"A Cruise autonomous vehicle (“Cruise AV”), operating in driverless autonomous mode, was traveling northbound on Harrison St. between 18th Street and 19th Street. As the Cruise AV was coming to a stop for a stop sign at the intersection with 18th Street, a van approaching from the rear failed to stop behind the Cruise AV and made contact with the Cruise AV's rear bumper, damaging the rear bumper of the Cruise AV. Police and Emergency Medical Services were called and the Cruise AV was towed from the scene. The driver of the van was transported by Emergency Medical Services for further evaluation."
20230608004001,2023-06-08 22:37:00,"2275 Revere Ave, San Francisco, San Francisco, CA, 94124",37.7386869,-122.4028153,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,BACKING,HEAD-ON,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in driverless autonomous mode, was traveling southbound on Revere Avenue between Industrial Street and Selby Street. The Cruise AV came to a stop behind a GMC Yukon that was stopped diagonally in the Cruise AV’s lane of travel. After the Cruise AV came to a complete stop, the GMC Yukon began reversing further into the Cruise AV’s lane and made contact with the Cruise AV, damaging the front bumper fascia of the Cruise AV. The parties exchanged information and there were no reported injuries."
20230609009001,2023-06-09 14:47:00,"Fell Street at Laguna Street, San Francisco, San Francisco, CA, 94102",37.7755412,-122.4261006,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,BACKING,UNKNOWN,REAR END,UNKNOWN,"On June 9, 2023 at 2:47 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger car on Fell Street at Laguna Street.

The Waymo AV was maneuvering out of a parallel parking spot at the right side curb on Fell Street. As it reversed, the rear of the Waymo AV made contact with the front of the passenger car parked directly behind it. At the time of the impact, the Waymo AV’s Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. Both the Waymo AV and the passenger car sustained damage. 
"
20230605009001,2023-06-05 12:53:00,"3911 3rd Street, San Francisco, San Francisco, CA, 94124",37.741752,-122.3877887,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,BACKING,UNKNOWN,BROADSIDE,"On June 5, 2023 at 12:53 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a van in a parking lot at 3911 3rd Street.

The Waymo AV came to a stop while yielding to a pickup truck which was reversing into a perpendicular parking space in front of the Waymo AV. While the Waymo AV was stopped, a van which was in a parking space immediately to the right of the Waymo AV began reversing out of the parking space. The rear of the van made contact with the right side of the Waymo AV. The Waymo AV sustained damage. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode."
20230601006001,2023-06-01 10:53:00,"710N NEAR 91E INTERCHANGE, LONG BEACH, LOS ANGELES, CA, 90805",33.8640647,-118.1766294,CONVENTIONAL,MODERATE,CLOUDY,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,HIT OBJECT,UNKNOWN,"THE DRIVER WAS OPERATING THIS VEHICLE ON US HWY 710N IN L2 MODE APPROACHING THE INTERCHANGE WITH THE US HWY 91. AS DRIVER APPROACHED AN OVERPASS, A 4-FOOT LONG STEEL ROD FELL FROM THE BRIDGE AND BOUNCED OFF THE HIGHWAY BEFORE HITTING THE FRONT BUMPER OF THE VEHICLE. THE DRIVER TOOK MANUAL CONTROL AND BROUGHT THE VEHICLE TO A STOP ON THE SHOULDER.  DAMAGE WAS INCURRED TO THE FRONT BUMPER INCLUDING DESTRUCTION OF A CAMERA SENSOR, LIDAR, AND RADAR.  NO INJURIES WERE REPORTED BY THE DRIVER AND HE WAS ABLE TO DRIVE FROM THE SCENE OF THE INCIDENT. "
20230530006001,2023-05-30 16:30:00,"EB Condensa Street, Santa Clara, Santa Clara, CA, 95051",37.3719034,-121.9683,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,SLOWING/STOPPING,REAR END,HEAD-ON,The Mercedes-Benz was traveling eastbound on Condensa Street at the merge of the eastbound Central Expressway.  The driver of the Mercedes-Benz was yielding to cross-traffic and came to a complete stop as he waited for an opening to merge. The driver of the Mazda following the Mercedes-Benz did not come to a stop and contacted the Mercedes-Benz at the rear bumper. The Mazda was travel <5mph at the time of contact with the Mercedes-Benz. No injuries were incurred and both parties were able to drive away from the incident. 
20230608010001,2023-06-08 14:06:00,"E Trimble Rd between Junction Ave and Zanker Rd, San Jose, Santa Clara, CA, 95134",37.3974614,-121.9310817,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,BACKING,HEAD-ON,REAR END,"At 2:06pm a WeRide driverless vehicle (car 1) was stopped behind a big rig truck (vehicle 2). As our vehicle (car 1) was stopped behind the big rig truck, the big rig truck proceeded to reverse backwards and eventually collided into the WeRide vehicle (car 1). Both parties pulled over both involved vehicles and cooperated to exchange information. The damage sustained to the WeRide vehicle was moderate and the big rig truck did not have any damage. "
20230605000001,2023-06-05 11:39:00,"Warren Ave & Kato Rd, Fremont, Alameda, CA, 94538",37.4854811,-121.9323411,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On June 5, 2023, while in supervised (“Drivered”) autonomous mode, a Pony.ai AV was rear-ended twice by a passenger vehicle at the intersection of Warren Ave and Kato Road in Fremont, CA. The Pony.ai AV was stopped at a red stop light when the passenger vehicle directly behind the Pony.ai AV proceeded to rear-end the Pony.ai AV two times in quick succession. The Pony.ai safety operator disengaged the Pony.ai AV from autonomous mode, and,  concerned for his own safety, immediately drove the vehicle back to the Pony.ai Fremont office (a distance of approximately 1 mile). The passenger vehicle which had rear-ended the Pony.ai AV followed  the Pony.ai AV back to Pony.ai’s Fremont office. After a brief interaction during which the driver of the passenger vehicle threatened Pony.ai employees, the passenger vehicle and driver drove away. The Fremont police took a report about the incident. There were no injuries reported."
20230521009001,2023-05-21 10:56:00,"Toland Street at Toland Place, San Francisco, San Francisco, CA, 94124",37.7430378,-122.3997071,AUTONOMOUS,MINOR,CLOUDY,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,HIT OBJECT,UNKNOWN,"On May 21, 2023 at 10:56 AM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a small dog on Toland Street at Toland Place.

The Waymo AV was traveling southwest on Toland Street when a small dog ran into the street in front of the Waymo AV. The Waymo AV then made contact with the dog, which did not survive. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). The Waymo AV sustained damage.
"
20230521004001,2023-05-21 21:24:00,"1121 Folsom St, San Francisco, San Francisco, CA, 94103",37.7761635,-122.4084123,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,"HOLES, DEEP RUT",NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,SIDE SWIPE,SIDE SWIPE,"A Cruise autonomous vehicle (“Cruise AV”), operating in driverless autonomous mode, was traveling eastbound on Folsom Street between 8th Street and Langton Street. As the Cruise AV approached the intersection with Langton Street, the Cruise AV traveled over a pothole, which blew out the front driver side tire and caused the Cruise AV to veer into the adjacent parking lane. Shortly thereafter, the Cruise AV made contact with a parked Subaru Impreza, causing damage to the Cruise AV’s front passenger side quarter panel, front passenger side fascia, front driver side tire and rear passenger side quarter panel. Police and Emergency Medical Services were called and the Cruise AV was towed from the scene. The passenger of the Cruise AV was assessed by medical personnel at the scene but was not transported by Emergency Medical Services."
20230518004001,2023-05-18 04:00:00,"450 10th St, San Francisco, San Francisco, CA, 94103",37.7702274,-122.4109773,CONVENTIONAL,MAJOR,CLEAR,UNKNOWN,DARK - STREET LIGHTS,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,BACKING,UNKNOWN,HIT OBJECT,UNKNOWN,"A Cruise autonomous vehicle (""Cruise AV""), operating in manual mode, was parked in a parking space in a Costco garage facility. As the Cruise AV operator was reversing out of the parking space, the Cruise AV made contact with a cement pillar, damaging the front driver side radar assembly of the Cruise AV. There were no reported injuries."
20230520011001,2023-05-20 22:49:00,"Broadway Street and Montgomery Street, San Francisco, San Francisco, CA, 94133",37.7982343,-122.4038784,CONVENTIONAL,MINOR,RAINING,RAINING,DARK - STREET LIGHTS,DARK - STREET LIGHTS,WET,WET,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,MAKING LEFT TURN,HEAD-ON,HEAD-ON,"A Zoox vehicle in manual mode was stopped northbound at the intersection of Montgomery St and Broadway at a red traffic light when another vehicle making a left turn from westbound Broadway onto southbound Montgomery St erratically veered toward the Zoox vehicle, resulting in a low speed collision with our front bumper. The driver initially stopped and partially opened the drivers door, but then drove away from the scene. Police were not called and no injuries were reported."
20230517011001,2023-05-17 11:40:00,"13th Street and Harrison Street , San Francisco, San Francisco, CA, 94103",37.7766274,-122.4049209,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"A Zoox vehicle in autonomous mode was traveling north on Harrison St. The Zoox vehicle began coming to a gradual stop for traffic ahead when it was rear ended by vehicle 2 at low speed. There was minor damage and police were not called. The Zoox operator reported a ""sore neck and back."""
20230511002001,2023-05-11 16:55:00,"Our Lady's Way & Great America Pkwy, Santa Clara, Santa Clara, CA, 95054",37.3903244,-121.9760717,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,SLOWING/STOPPING,REAR END,HEAD-ON,"On May 11th, a test vehicle operating in manual driving mode was traveling Eastbound on Our Lady’s Way in Santa Clara and stopped in traffic behind a stop sign at the intersection with Great America Parkway.  A Volkswagen Jetta failed to stop and struck the rear of the test vehicle.  No injuries were reported and law enforcement was not called to the scene.  Both vehicles sustained minor damage."
20230507009001,2023-05-07 15:29:00,"Bay Street near Mason Street, San Francisco, San Francisco, CA, 94133",37.802206,-122.4129332,AUTONOMOUS,MINOR,CLEAR,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,STOPPED,PROCEEDING STRAIGHT,HEAD-ON,UNKNOWN,"On May 7, 2023 at 3:27 PM PDT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a cyclist on Bay Street near Mason Street. 

The Waymo AV was traveling westbound in the left lane on Bay Street and had just passed Mason Street when it detected an oncoming pickup truck traveling eastbound in the Waymo AV’s lane. The Waymo AV stopped and the pickup truck re-entered the correct lane for eastbound traffic and passed the Waymo AV. The pickup truck was immediately followed by a large group of cyclists traveling eastbound in multiple lanes of the roadway, including the right lanes and on the wrong side of the double-yellow centerline. The Waymo AV remained stopped as the oncoming cyclists rode around both sides of the Waymo AV. One cyclist then made contact with the front of the stationary Waymo AV, and then immediately left the scene. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage."
20230506009001,2023-05-06 20:48:00,"Post Street at Webster Street, San Francisco, San Francisco, CA, 94115",37.785386,-122.4313012,AUTONOMOUS,MINOR,CLOUDY,CLOUDY,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,UNKNOWN,REAR END,UNKNOWN,"On May 6, 2023 at 8:48 PM PT a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger vehicle on Post Street at Webster Street.

While traveling west on Post Street, the Waymo AV was executing a pullover maneuver in autonomous mode and made contact with the left rear bumper of a parked vehicle. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
"
20230507004001,2023-05-07 17:03:00,"1494 Polk St, San Francisco, San Francisco, CA, 94109",37.7903757,-122.4206537,CONVENTIONAL,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,SIDE SWIPE,HEAD-ON,"A Cruise autonomous vehicle (“Cruise AV”), operating in manual mode, was traveling northbound on Polk Street between Pine Street and California Street. As the Cruise AV was passing through the intersection with California Street on a green light, a stand-up scooterist traveling eastbound on California Street entered the intersection on a red light and shortly thereafter made contact with the Cruise AV, damaging the Cruise AV’s front and rear driver side doors, front driver side radar assembly and rear driver side door handle. The scooterist left the scene without exchanging information. There were no reported injuries."
20230503004001,2023-05-03 04:38:00,"Three Embarcadero Center, San Francisco, San Francisco, CA, 94111",37.7948167,-122.397348,CONVENTIONAL,MAJOR,RAINING,UNKNOWN,DARK - STREET LIGHTS,UNKNOWN,WET,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,HIT OBJECT,UNKNOWN,"A Cruise autonomous vehicle (""Cruise AV""), operating in manual mode, was departing from the Three Embarcadero Center garage facility. As the Cruise AV was leaving the garage, the garage gate began to lower and made contact with the Cruise AV, damaging the roof Lidar assembly. There were no reported injuries."
20230503009001,2023-05-03 10:32:00,"Pine Street near Broderick Street, San Francisco, San Francisco, CA, 94115",37.7852243,-122.4415966,CONVENTIONAL,MODERATE,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On May 3, 2023 at 10:32 AM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving an SUV on Pine Street near Broderick Street.

The Waymo AV was traveling in autonomous mode in the middle lane on westbound Pine Street between Divisadero Street and Broderick Street. A slower traveling van in the left adjacent lane began to initiate a right lane change in front of the Waymo AV, and the Waymo AV test driver transitioned to manual mode and braked. The SUV traveling behind the Waymo AV then made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV and SUV sustained damage.
"
20230504004001,2023-05-04 09:32:00,"1798 Franklin St, San Francisco, San Francisco, CA, 94109",37.7910973,-122.4241802,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling northbound on Franklin Street between Clay Street and Sacramento Street. As the Cruise AV passed through the intersection with Sacramento Street, a scooterist approaching from the rear merged into the Cruise AV's lane behind the Cruise AV. The Cruise AV began to brake, and the scooterist made contact with the rear window and rear bumper of the Cruise AV. This caused damage to the rear window, rear bumper and driver side rear headlight of the Cruise AV. The parties exchanged information. There were no injuries reported at the scene and police were not called. The scooterist later reported injuries."
20230501004001,2023-05-01 02:44:00,"36th Ave and Lincoln Way, San Francisco, San Francisco, CA, 94122",37.7647065,-122.4955022,CONVENTIONAL,MINOR,CLEAR,UNKNOWN,DARK - STREET LIGHTS,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,MAKING LEFT TURN,UNKNOWN,HEAD-ON,UNKNOWN,"A Cruise autonomous vehicle (""Cruise AV""), operating in supervised autonomous mode, was at a complete stop in response to a red light on 36th Avenue at the intersection with Lincoln Way. The Cruise AV began to make a left turn onto Lincoln Way after the light turned green. While the Cruise AV was in the intersection completing the turn, the Cruise AV operator disengaged from autonomous into manual mode. After the disengagement, the Cruise AV operator continued straight forward, and shortly thereafter, made contact with the right curb and concrete guardrail on Lincoln Way. This caused damage to the Cruise AV’s front passenger side bumper and front passenger side fascia. The Cruise AV operator reported injuries and the Cruise AV was towed from the incident."
20230430009001,2023-04-30 13:53:00,"Oak Street at Octavia Boulevard, San Francisco, San Francisco, CA, 94102",37.7739048,-122.4239222,AUTONOMOUS,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,PROCEEDING STRAIGHT,UNKNOWN,SIDE SWIPE,"On April 30, 2023 at 1:53 PM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving an SUV on Oak Street at Octavia Boulevard. 

While the Waymo AV was parked at the right side curb of the road on Oak Street, an SUV that was passing the parked Waymo AV in the rightmost lane made contact with the rear driver’s side of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode. The Waymo AV did not sustain damage, while the SUV sustained damage.
"
20230428009001,2023-04-28 17:29:00,"25th St & Sanchez St, San Francisco, San Francisco, CA, 94114",37.7578203,-122.4302048,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,UNKNOWN,UNKNOWN,STOPPED,BACKING,UNKNOWN,SIDE SWIPE,"The Waymo AV was traveling east on 25th Street between Sanchez Street and Vicksburg Street when it approached an SUV that was stopped in the lane in front of the Waymo AV. The Waymo AV began passing the stopped SUV on the left when the SUV began reversing in the lane. The Waymo AV then stopped behind and to the left of the SUV, and the SUV continued reversing and began a turning maneuver to enter a parking space. The left side of the SUV made contact with the front right corner of the Waymo AV. At the time of the impact, the Waymo AV was stopped and the AV’s Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage."
20230426006001,2023-04-26 15:00:00,"San Thomas Expressway & Central Expressway, SANTA CLARA, SANTA CLARA, CA, 95051",37.3506223,-121.9684684,CONVENTIONAL,MINOR,UNKNOWN,UNKNOWN,DAYLIGHT,DAYLIGHT,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,UNKNOWN,REAR END,HEAD-ON,The Mercedes-Benz was leaving the off-ramp of EB Central Expressway and approached the merge at NB San Thomas Expressway. The driver yielded to cross traffic at the merge when the Porsche Cayenne vehicle rear-ended the Mercedes-Benz.
20230501000001,2023-05-01 11:41:00,"Bay St and Columbus Ave, San Francisco, San Francisco, CA, 94133",37.8051958,-122.4171698,AUTONOMOUS,MINOR,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING RIGHT TURN,PROCEEDING STRAIGHT,REAR END,OTHER,"On Monday May 1st at 11:41am a Weride autonomous vehicle (Vehicle 1) was in Autonomous Mode stopped at the intersection of Bay St towards Columbus Ave appropriately yielding to a illegally U turning skateboard on Bay St North to South direction in front of the AV (Vehicle 1). While yielding, a bicyclist was coming from behind our AV (Vehicle 1) head was turned left possibly looking for cross traffic. When the cyclist turned his head forward, it was too late to react in time to our stopped vehicle(Vehicle 1) with the given distance and speed they were traveling at in which the cyclist collided with our vehicle (Vehicle 1). Our Weride safety officer immediately disengaged and hand signaled to the bicyclist to pull over to the closest safe place to park as to not obstruct traffic. As our safety officer parked and got out of the car to check on the bicyclist, the bicyclist was already on in motion on his bicycle and ""fist bumped"" our safety officer while passing by him and leaving the scene without exchanging any information. 

"
20230421004001,2023-04-21 20:13:00,"887 Geary St, San Francisco, San Francisco, CA, 94109",37.7859859,-122.4177483,CONVENTIONAL,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,MAKING LEFT TURN,SIDE SWIPE,SIDE SWIPE,"A Cruise autonomous vehicle (""Cruise AV""), operating in manual mode, was at a complete stop in response to a red light in the rightmost lane on westbound Geary Boulevard at the intersection with Larkin Street. While the Cruise AV was fully stopped, a Mercedes SUV exited a parking lot onto westbound Geary Boulevard, pulled behind and to the left of the Cruise AV, and made contact with the left side of the Cruise AV, causing damage to the Cruise AV’s rear driver side door and rear driver side wheel well. The parties exchanged information. The Cruise AV operator in the Cruise AV later reported head, shoulder and back injuries."
20230422004001,2023-04-22 21:59:00,"810 10th St, San Francisco, San Francisco, CA, 94103",37.7693435,-122.4087249,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING RIGHT TURN,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was at a complete stop in response to a red light on 10th Street at the intersection with Division Street. The Cruise AV began to make a right turn onto Division Street after the light turned green  before yielding to a pedestrian in the crosswalk. Shortly thereafter, a silver Infiniti Sedan traveling behind the Cruise AV made contact with the Cruise AV’s rear bumper, causing damage to the Cruise AV’s rear fascia. The driver of the Infiniti Sedan left the scene without exchanging information. There were no reported injuries."
20230412009001,2023-04-12 17:29:00,"Wilshire Boulevard at 26th Street, Santa Monica, Los Angeles, CA, 90403",34.0359798,-118.4774503,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On April 12, 2023 at 5:29 PM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in Santa Monica, California was in a collision involving an SUV on Wilshire Boulevard at 26th Street. 

The Waymo AV was traveling southwest on Wilshire Boulevard in the rightmost lane as it was approaching the intersection with 26th Street. The signal for traffic proceeding southwest on Wilshire Boulevard was red as the Waymo AV approached the intersection and came to a stop. The signal for traffic proceeding southwest on Wilshire Boulevard then turned green, and traffic in adjacent lanes began moving while the Waymo AV waited for traffic in its lane to begin to move.

The SUV that had been stopped directly behind the Waymo AV began moving forward and the front of the SUV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). The Waymo sustained damage."
20230411011002,2023-04-11 10:54:00,"Lombard Street, San Francisco, San Francisco, CA, 94133",37.8027384,-122.4138043,CONVENTIONAL,MINOR,CLEAR,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,UNKNOWN,UNKNOWN,HIT OBJECT,UNKNOWN,A Zoox vehicle in manual mode was traveling eastbound on Lombard St. towards Leavenworth St. following a sharp curve in the road when it made contact with a concrete abutment on the right. There were no injuries and police were not called. Autonomy was not engaged at any point during the drive cycle proceeding the event. 
20230412004001,2023-04-12 20:13:00,"1198 Turk Street, San Francisco, San Francisco, CA, 94115",37.7810923,-122.4285058,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,BACKING,HEAD-ON,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in driverless autonomous mode, was traveling westbound on Turk Street Street between Webster Street and Laguna Street. The Cruise AV came to a complete stop for a double-parked Sedan in the leftmost lane. The Cruise AV began to maneuver around and to the right of the Sedan when the Sedan reversed into the Cruise AV, damaging the Cruise AV’s front driver side bumper. The driver of the Sedan left the scene without exchanging information. There were no reported injuries."
